100.000000	1073.000000
200.000000	1111.000000
300.000000	1148.000000
400.000000	1080.000000
500.000000	1124.000000
600.000000	878.000000
700.000000	1166.000000
800.000000	1183.000000
900.000000	1020.000000
1000.000000	1041.000000
1100.000000	1171.000000
1200.000000	1179.000000
1300.000000	1176.000000
1400.000000	1180.000000
1500.000000	1114.000000
1600.000000	1164.000000
1700.000000	1011.000000
1800.000000	1170.000000
1900.000000	1171.000000
2000.000000	1167.000000
2100.000000	1171.000000
2200.000000	1173.000000
2300.000000	1171.000000
2400.000000	1178.000000
2500.000000	1105.000000
2600.000000	1179.000000
2700.000000	1185.000000
2800.000000	1176.000000
2900.000000	1183.000000
2957.000000	995.000000
3057.000000	865.000000
3157.000000	1173.000000
3257.000000	1179.000000
3357.000000	1179.000000
3457.000000	948.000000
3557.000000	1184.000000
3657.000000	1169.000000
3757.000000	1154.000000
3857.000000	1181.000000
3957.000000	1152.000000
4057.000000	1009.000000
4141.000000	1181.000000
4241.000000	971.000000
4341.000000	1184.000000
4441.000000	1179.000000
4541.000000	875.000000
4641.000000	1183.000000
4741.000000	1185.000000
4841.000000	1180.000000
4941.000000	1171.000000
5041.000000	1180.000000
5141.000000	1009.000000
5241.000000	1175.000000
5341.000000	1181.000000
5441.000000	893.000000
5541.000000	1179.000000
5620.000000	989.000000
5720.000000	1184.000000
5820.000000	1155.000000
5920.000000	928.000000
6020.000000	1178.000000
6120.000000	1177.000000
6220.000000	1179.000000
6233.000000	1176.000000
6333.000000	1185.000000
6433.000000	1178.000000
6533.000000	1181.000000
6633.000000	1183.000000
6733.000000	1178.000000
6833.000000	1185.000000
6846.000000	1145.000000
6946.000000	1185.000000
7046.000000	1178.000000
7100.000000	1128.000000
7200.000000	1179.000000
7300.000000	1177.000000
7400.000000	1095.000000
7500.000000	1184.000000
7600.000000	1180.000000
7700.000000	1184.000000
7800.000000	1183.000000
7900.000000	1034.000000
8000.000000	1185.000000
8100.000000	1179.000000
8200.000000	1125.000000
8283.000000	1178.000000
8383.000000	1157.000000
8483.000000	1182.000000
8583.000000	1158.000000
8683.000000	1184.000000
8774.000000	1093.000000
8874.000000	1184.000000
8974.000000	1183.000000
9074.000000	1182.000000
9174.000000	1109.000000
9274.000000	1185.000000
9374.000000	1175.000000
9386.000000	1016.000000
9486.000000	1182.000000
9586.000000	1184.000000
9640.000000	1181.000000
9740.000000	1180.000000
9840.000000	1185.000000
9894.000000	916.000000
9994.000000	1000.000000
