100.000000	909.000000
200.000000	920.000000
300.000000	1003.000000
400.000000	858.000000
500.000000	1013.000000
600.000000	1008.000000
700.000000	1034.000000
800.000000	997.000000
900.000000	1053.000000
1000.000000	856.000000
1100.000000	1034.000000
1200.000000	1041.000000
1300.000000	1038.000000
1400.000000	855.000000
1500.000000	1047.000000
1600.000000	1012.000000
1700.000000	1049.000000
1800.000000	1035.000000
1900.000000	1047.000000
2000.000000	1052.000000
2100.000000	1048.000000
2200.000000	1036.000000
2300.000000	783.000000
2400.000000	1048.000000
2500.000000	1037.000000
2600.000000	1050.000000
2700.000000	972.000000
2800.000000	1041.000000
2900.000000	1049.000000
2957.000000	1060.000000
3057.000000	1061.000000
3157.000000	1023.000000
3257.000000	1048.000000
3357.000000	616.000000
3457.000000	900.000000
3557.000000	1050.000000
3657.000000	946.000000
3757.000000	1047.000000
3857.000000	951.000000
3957.000000	1050.000000
4057.000000	1042.000000
4141.000000	1003.000000
4241.000000	1046.000000
4341.000000	1045.000000
4441.000000	1044.000000
4541.000000	1048.000000
4641.000000	1047.000000
4741.000000	1050.000000
4841.000000	1040.000000
4941.000000	1056.000000
5041.000000	1062.000000
5141.000000	738.000000
5241.000000	871.000000
5341.000000	1061.000000
5441.000000	1063.000000
5541.000000	1058.000000
5620.000000	948.000000
5720.000000	1021.000000
5820.000000	1047.000000
5920.000000	1059.000000
6020.000000	1060.000000
6120.000000	976.000000
6220.000000	1064.000000
6233.000000	990.000000
6333.000000	1054.000000
6433.000000	1042.000000
6533.000000	1051.000000
6633.000000	827.000000
6733.000000	1031.000000
6833.000000	647.000000
6846.000000	881.000000
6946.000000	1051.000000
7046.000000	799.000000
7100.000000	1023.000000
7200.000000	1059.000000
7300.000000	928.000000
7400.000000	1024.000000
7500.000000	1056.000000
7600.000000	1049.000000
7700.000000	950.000000
7800.000000	958.000000
7900.000000	925.000000
8000.000000	1055.000000
8100.000000	1033.000000
8200.000000	621.000000
8283.000000	1023.000000
8383.000000	1052.000000
8483.000000	961.000000
8583.000000	1054.000000
8683.000000	846.000000
8774.000000	830.000000
8874.000000	1055.000000
8974.000000	983.000000
9074.000000	1056.000000
9174.000000	1055.000000
9274.000000	816.000000
9374.000000	1054.000000
9386.000000	1014.000000
9486.000000	1043.000000
9586.000000	856.000000
9640.000000	1042.000000
9740.000000	1055.000000
9840.000000	1015.000000
9894.000000	1057.000000
9994.000000	927.000000
